Sangiovese,2004,5,2,5,5,2,5,648.0,96.0,2057.0,13.0,13.0
Sangiovese,2004,#,#,#,2,4,4,106601.0,1822.0,972104.0,15.0,359.0
Sangiovese,2004,2,4,4,3,3,5,0.0,101.0,66.0,18.0,1.0
Sangiovese,2004,3,3,5,4,3,5,0.0,124.0,0.0,15.0,0.0
Sangiovese,2004,4,3,5,5,3,5,0.0,126.0,1704.0,17.0,10.0
Sangiovese,2004,5,3,5,5,2,5,0.0,70.0,6626.0,9.0,60.0
Sangiovese,2004,5,2,5,6,2,5,648.0,96.0,2057.0,13.0,13.0
Sangiovese,2004,#,#,#,3,4,4,106601.0,1822.0,972104.0,15.0,359.0
Sangiovese,2004,3,4,4,3,3,5,0.0,101.0,66.0,18.0,1.0
Sangiovese,2004,3,3,5,4,2,5,0.0,124.0,0.0,15.0,0.0
Sangiovese,2004,4,2,5,4,2,5,0.0,126.0,1704.0,17.0,10.0
Sangiovese,2004,4,2,5,4,2,5,0.0,70.0,6626.0,9.0,60.0
Sangiovese,2004,4,2,5,4,1,5,648.0,96.0,2057.0,13.0,13.0
Sangiovese,2004,#,#,#,3,5,4,106601.0,1822.0,972104.0,15.0,359.0
Sangiovese,2004,3,5,4,3,3,5,0.0,101.0,66.0,18.0,1.0
Sangiovese,2004,3,3,5,4,3,5,0.0,124.0,0.0,15.0,0.0
Sangiovese,2004,4,3,5,4,3,5,0.0,126.0,1704.0,17.0,10.0
Sangiovese,2004,4,3,5,4,2,5,0.0,70.0,6626.0,9.0,60.0
Sangiovese,2004,4,2,5,5,2,5,648.0,96.0,2057.0,13.0,13.0
Sangiovese,2004,#,#,#,1,6,4,106601.0,1822.0,972104.0,15.0,359.0
Sangiovese,2004,1,6,4,3,4,4,0.0,101.0,66.0,18.0,1.0
Sangiovese,2004,3,4,4,3,3,4,0.0,124.0,0.0,15.0,0.0
Sangiovese,2004,3,3,4,4,3,4,0.0,126.0,1704.0,17.0,10.0
Sangiovese,2004,4,3,4,4,2,5,0.0,70.0,6626.0,9.0,60.0
Sangiovese,2004,4,2,5,4,2,5,648.0,96.0,2057.0,13.0,13.0
Sangiovese,2004,#,#,#,3,4,5,106601.0,1822.0,972104.0,15.0,359.0
Sangiovese,2004,3,4,5,3,3,5,0.0,101.0,66.0,18.0,1.0
Sangiovese,2004,3,3,5,4,3,5,0.0,124.0,0.0,15.0,0.0
Sangiovese,2004,4,3,5,4,2,5,0.0,126.0,1704.0,17.0,10.0
Sangiovese,2004,4,2,5,4,2,5,0.0,70.0,6626.0,9.0,60.0
Sangiovese,2004,4,2,5,5,2,5,648.0,96.0,2057.0,13.0,13.0
Sangiovese,2005,#,#,#,3,3,4,86260.0,1903.0,681130.0,15.0,244.0
Sangiovese,2005,3,3,4,4,3,4,0.0,115.0,2341.0,12.0,14.0
Sangiovese,2005,4,3,4,4,2,5,0.0,102.0,829.0,15.0,7.0
Sangiovese,2005,4,2,5,4,2,5,67.0,70.0,3786.0,12.0,35.0
Sangiovese,2005,4,2,5,5,2,5,0.0,99.0,4269.0,13.0,28.0
Sangiovese,2005,5,2,5,5,2,5,176.0,42.0,0.0,12.0,0.0
Sangiovese,2005,#,#,#,4,3,1,86260.0,1903.0,681130.0,15.0,244.0
Sangiovese,2005,4,3,1,4,2,5,0.0,115.0,2341.0,12.0,14.0
Sangiovese,2005,4,2,5,5,2,5,0.0,102.0,829.0,15.0,7.0
Sangiovese,2005,5,2,5,5,2,5,67.0,70.0,3786.0,12.0,35.0
Sangiovese,2005,5,2,5,5,2,5,0.0,99.0,4269.0,13.0,28.0
Sangiovese,2005,5,2,5,4,2,5,176.0,42.0,0.0,12.0,0.0
Sangiovese,2005,#,#,#,4,3,5,86260.0,1903.0,681130.0,15.0,244.0
Sangiovese,2005,4,3,5,4,3,5,0.0,115.0,2341.0,12.0,14.0
Sangiovese,2005,4,3,5,5,2,5,0.0,102.0,829.0,15.0,7.0
Sangiovese,2005,5,2,5,5,2,5,67.0,70.0,3786.0,12.0,35.0
Sangiovese,2005,5,2,5,5,2,5,0.0,99.0,4269.0,13.0,28.0
Sangiovese,2005,5,2,5,5,2,5,176.0,42.0,0.0,12.0,0.0
Sangiovese,2005,#,#,#,3,5,4,86260.0,1903.0,681130.0,15.0,244.0
Sangiovese,2005,3,5,4,4,4,4,0.0,115.0,2341.0,12.0,14.0
Sangiovese,2005,4,4,4,5,3,5,0.0,102.0,829.0,15.0,7.0
Sangiovese,2005,5,3,5,5,3,5,67.0,70.0,3786.0,12.0,35.0
Sangiovese,2005,5,3,5,5,2,5,0.0,99.0,4269.0,13.0,28.0
Sangiovese,2005,5,2,5,6,2,5,176.0,42.0,0.0,12.0,0.0
Sangiovese,2005,#,#,#,3,4,4,86260.0,1903.0,681130.0,15.0,244.0
Sangiovese,2005,3,4,4,3,3,4,0.0,115.0,2341.0,12.0,14.0
Sangiovese,2005,3,3,4,4,3,4,0.0,102.0,829.0,15.0,7.0
Sangiovese,2005,4,3,4,4,2,4,67.0,70.0,3786.0,12.0,35.0
Sangiovese,2005,4,2,4,5,2,5,0.0,99.0,4269.0,13.0,28.0
Sangiovese,2005,5,2,5,6,2,5,176.0,42.0,0.0,12.0,0.0
Sangiovese,2005,#,#,#,4,3,5,86260.0,1903.0,681130.0,15.0,244.0
Sangiovese,2005,4,3,5,5,3,5,0.0,115.0,2341.0,12.0,14.0
Sangiovese,2005,5,3,5,5,2,5,0.0,102.0,829.0,15.0,7.0
Sangiovese,2005,5,2,5,5,2,5,67.0,70.0,3786.0,12.0,35.0
Sangiovese,2005,5,2,5,5,2,5,0.0,99.0,4269.0,13.0,28.0
Sangiovese,2005,5,2,5,6,2,5,176.0,42.0,0.0,12.0,0.0
Sangiovese,2005,#,#,#,3,5,4,86260.0,1903.0,681130.0,15.0,244.0
Sangiovese,2005,3,5,4,4,3,4,0.0,115.0,2341.0,12.0,14.0
Sangiovese,2005,4,3,4,5,3,5,0.0,102.0,829.0,15.0,7.0
Sangiovese,2005,5,3,5,5,2,5,67.0,70.0,3786.0,12.0,35.0
Sangiovese,2005,5,2,5,5,2,5,0.0,99.0,4269.0,13.0,28.0
Sangiovese,2005,5,2,5,5,2,5,176.0,42.0,0.0,12.0,0.0
Sangiovese,2005,#,#,#,3,3,5,86260.0,1903.0,681130.0,15.0,244.0
Sangiovese,2005,3,3,5,3,3,4,0.0,115.0,2341.0,12.0,14.0
Sangiovese,2005,3,3,4,4,2,5,0.0,102.0,829.0,15.0,7.0
Sangiovese,2005,4,2,5,4,2,5,67.0,70.0,3786.0,12.0,35.0
Sangiovese,2005,4,2,5,4,2,5,0.0,99.0,4269.0,13.0,28.0
Sangiovese,2005,4,2,5,5,2,5,176.0,42.0,0.0,12.0,0.0
Sangiovese,2006,#,#,#,4,3,4,135164.0,2004.0,711516.0,16.0,248.0
Sangiovese,2006,4,3,4,4,3,4,552.0,112.0,2656.0,18.0,18.0
Sangiovese,2006,4,3,4,5,3,5,0.0,110.0,0.0,19.0,0.0
Sangiovese,2006,5,3,5,5,2,5,98.0,100.0,16213.0,13.0,107.0
Sangiovese,2006,#,#,#,4,3,4,135164.0,2004.0,711516.0,16.0,248.0
Sangiovese,2006,4,3,4,5,2,5,552.0,112.0,2656.0,18.0,18.0
Sangiovese,2006,5,2,5,6,2,5,0.0,110.0,0.0,19.0,0.0
Sangiovese,2006,#,#,#,4,4,4,135164.0,2004.0,711516.0,16.0,248.0
Sangiovese,2006,4,4,4,5,3,4,552.0,112.0,2656.0,18.0,18.0
Sangiovese,2006,5,3,4,5,3,5,0.0,110.0,0.0,19.0,0.0
Sangiovese,2006,5,3,5,5,2,5,98.0,100.0,16213.0,13.0,107.0
Sangiovese,2006,#,#,#,4,4,4,135164.0,2004.0,711516.0,16.0,248.0
Sangiovese,2006,4,4,4,5,3,4,552.0,112.0,2656.0,18.0,18.0
Sangiovese,2006,5,3,4,5,3,4,0.0,110.0,0.0,19.0,0.0
Sangiovese,2006,5,3,4,5,2,5,98.0,100.0,16213.0,13.0,107.0
Sangiovese,2006,#,#,#,4,4,4,135164.0,2004.0,711516.0,16.0,248.0
Sangiovese,2006,4,4,4,5,3,4,552.0,112.0,2656.0,18.0,18.0
Sangiovese,2006,5,3,4,6,3,4,0.0,110.0,0.0,19.0,0.0
Sangiovese,2006,6,3,4,6,2,5,98.0,100.0,16213.0,13.0,107.0
Sangiovese,2006,#,#,#,4,4,4,135164.0,2004.0,711516.0,16.0,248.0
Sangiovese,2006,4,4,4,5,3,5,552.0,112.0,2656.0,18.0,18.0
Sangiovese,2006,5,3,5,6,3,5,0.0,110.0,0.0,19.0,0.0
Sangiovese,2006,6,3,5,5,2,5,98.0,100.0,16213.0,13.0,107.0
Sangiovese,2006,#,#,#,4,4,4,135164.0,2004.0,711516.0,16.0,248.0
Sangiovese,2006,4,4,4,5,3,5,552.0,112.0,2656.0,18.0,18.0
Sangiovese,2006,5,3,5,6,3,5,0.0,110.0,0.0,19.0,0.0
Sangiovese,2006,6,3,5,6,2,5,98.0,100.0,16213.0,13.0,107.0
Sangiovese,2006,#,#,#,3,3,5,135164.0,2004.0,711516.0,16.0,248.0
Sangiovese,2006,3,3,5,4,2,5,552.0,112.0,2656.0,18.0,18.0
Sangiovese,2006,4,2,5,5,2,5,0.0,110.0,0.0,19.0,0.0
Sangiovese,2006,5,2,5,5,2,5,98.0,100.0,16213.0,13.0,107.0
Sangiovese,2007,#,#,#,4,3,4,100796.0,1999.0,562764.0,17.0,201.0
Sangiovese,2007,4,3,4,5,2,5,0.0,111.0,3207.0,14.0,21.0
Sangiovese,2007,5,2,5,5,2,5,0.0,110.0,582.0,14.0,5.0
Sangiovese,2007,5,2,5,5,2,5,570.0,80.0,1537.0,17.0,13.0
Sangiovese,2007,#,#,#,4,2,5,100796.0,1999.0,562764.0,17.0,201.0
Sangiovese,2007,4,2,5,5,2,5,0.0,111.0,3207.0,14.0,21.0
Sangiovese,2007,5,2,5,5,2,5,0.0,110.0,582.0,14.0,5.0
Sangiovese,2007,5,2,5,5,2,5,570.0,80.0,1537.0,17.0,13.0
Sangiovese,2007,#,#,#,5,2,5,100796.0,1999.0,562764.0,17.0,201.0
Sangiovese,2007,5,2,5,5,2,5,0.0,111.0,3207.0,14.0,21.0
Sangiovese,2007,5,2,5,6,2,5,0.0,110.0,582.0,14.0,5.0
Sangiovese,2007,6,2,5,6,2,7,570.0,80.0,1537.0,17.0,13.0
Sangiovese,2007,#,#,#,4,3,5,100796.0,1999.0,562764.0,17.0,201.0
Sangiovese,2007,4,3,5,5,3,5,0.0,111.0,3207.0,14.0,21.0
Sangiovese,2007,5,3,5,6,2,5,0.0,110.0,582.0,14.0,5.0
Sangiovese,2007,6,2,5,6,2,5,570.0,80.0,1537.0,17.0,13.0
Sangiovese,2007,#,#,#,4,3,4,100796.0,1999.0,562764.0,17.0,201.0
Sangiovese,2007,4,3,4,5,3,5,0.0,111.0,3207.0,14.0,21.0
Sangiovese,2007,5,3,5,5,2,5,0.0,110.0,582.0,14.0,5.0
Sangiovese,2007,5,2,5,6,2,5,570.0,80.0,1537.0,17.0,13.0
Sangiovese,2007,#,#,#,5,2,5,100796.0,1999.0,562764.0,17.0,201.0
Sangiovese,2007,5,2,5,5,2,5,0.0,111.0,3207.0,14.0,21.0
Sangiovese,2007,5,2,5,6,2,5,0.0,110.0,582.0,14.0,5.0
Sangiovese,2007,6,2,5,6,2,5,570.0,80.0,1537.0,17.0,13.0
Sangiovese,2007,#,#,#,3,3,4,100796.0,1999.0,562764.0,17.0,201.0
Sangiovese,2007,3,3,4,3,3,5,0.0,111.0,3207.0,14.0,21.0
Sangiovese,2007,3,3,5,4,2,5,0.0,110.0,582.0,14.0,5.0
Sangiovese,2007,4,2,5,4,2,5,570.0,80.0,1537.0,17.0,13.0
Sangiovese,2007,#,#,#,4,3,5,100796.0,1999.0,562764.0,17.0,201.0
Sangiovese,2007,4,3,5,5,2,5,0.0,111.0,3207.0,14.0,21.0
Sangiovese,2007,5,2,5,5,2,5,0.0,110.0,582.0,14.0,5.0
Sangiovese,2007,5,2,5,5,2,5,570.0,80.0,1537.0,17.0,13.0
Sangiovese,2010,#,#,#,4,3,4,54368.0,1718.0,1044030.0,12.0,390.0
Sangiovese,2010,4,3,4,4,3,4,321.0,91.0,1330.0,16.0,10.0
Sangiovese,2010,4,3,4,5,2,5,0.0,75.0,1160.0,10.0,10.0
Sangiovese,2010,5,2,5,5,2,5,0.0,72.0,3450.0,9.0,30.0
Sangiovese,2010,5,2,5,5,2,5,225.0,58.0,2910.0,11.0,30.0
Sangiovese,2010,#,#,#,5,2,4,54368.0,1718.0,1044030.0,12.0,390.0
Sangiovese,2010,5,2,4,5,2,4,321.0,91.0,1330.0,16.0,10.0
Sangiovese,2010,5,2,4,6,2,5,0.0,75.0,1160.0,10.0,10.0
Sangiovese,2010,6,2,5,6,2,5,0.0,72.0,3450.0,9.0,30.0
Sangiovese,2010,6,2,5,6,2,5,225.0,58.0,2910.0,11.0,30.0
Sangiovese,2010,#,#,#,5,3,4,54368.0,1718.0,1044030.0,12.0,390.0
Sangiovese,2010,5,3,4,5,3,4,321.0,91.0,1330.0,16.0,10.0
Sangiovese,2010,5,3,4,6,2,5,0.0,75.0,1160.0,10.0,10.0
Sangiovese,2010,6,2,5,6,2,5,0.0,72.0,3450.0,9.0,30.0
Sangiovese,2010,6,2,5,7,2,5,225.0,58.0,2910.0,11.0,30.0
Sangiovese,2010,7,2,5,7,2,5,210.0,49.0,2940.0,10.0,30.0
Sangiovese,2010,#,#,#,4,4,4,54368.0,1718.0,1044030.0,12.0,390.0
Sangiovese,2010,4,4,4,5,4,4,321.0,91.0,1330.0,16.0,10.0
Sangiovese,2010,5,4,4,5,3,4,0.0,75.0,1160.0,10.0,10.0
Sangiovese,2010,5,3,4,6,2,5,0.0,72.0,3450.0,9.0,30.0
Sangiovese,2010,6,2,5,6,2,5,225.0,58.0,2910.0,11.0,30.0
Sangiovese,2010,6,2,5,6,2,5,210.0,49.0,2940.0,10.0,30.0
Sangiovese,2010,#,#,#,6,2,5,65590.0,1883.0,1199660.0,12.0,410.0
Sangiovese,2010,6,2,5,6,2,5,0.0,72.0,3450.0,9.0,30.0
Sangiovese,2010,6,2,5,6,2,5,225.0,58.0,2910.0,11.0,30.0
Sangiovese,2010,6,2,5,7,2,5,210.0,49.0,2940.0,10.0,30.0
Sangiovese,2010,#,#,#,5,3,4,63210.0,1808.0,1124000.0,12.0,400.0
Sangiovese,2010,5,3,4,5,2,5,0.0,75.0,1160.0,10.0,10.0
Sangiovese,2010,5,2,5,5,2,5,0.0,72.0,3450.0,9.0,30.0
Sangiovese,2010,5,2,5,5,2,5,225.0,58.0,2910.0,11.0,30.0
Sangiovese,2010,#,#,#,4,3,4,54368.0,1718.0,1044030.0,12.0,390.0
Sangiovese,2010,4,3,4,5,2,5,321.0,91.0,1330.0,16.0,10.0
Sangiovese,2010,5,2,5,5,2,5,0.0,75.0,1160.0,10.0,10.0
Sangiovese,2010,5,2,5,5,2,5,0.0,72.0,3450.0,9.0,30.0
Sangiovese,2010,5,2,5,6,2,5,225.0,58.0,2910.0,11.0,30.0
Sangiovese,2010,#,#,#,4,3,4,54368.0,1718.0,1044030.0,12.0,390.0
Sangiovese,2010,4,3,4,5,3,5,321.0,91.0,1330.0,16.0,10.0
Sangiovese,2010,5,3,5,5,2,5,0.0,75.0,1160.0,10.0,10.0
Sangiovese,2010,5,2,5,5,2,5,0.0,72.0,3450.0,9.0,30.0
Sangiovese,2010,5,2,5,6,2,5,225.0,58.0,2910.0,11.0,30.0
Sangiovese,2010,6,2,5,6,2,5,210.0,49.0,2940.0,10.0,30.0
Sangiovese,2011,#,#,#,5,2,5,41695.0,1238.0,320790.0,9.0,170.0
Sangiovese,2011,5,2,5,5,2,5,0.0,19.0,250.0,2.0,10.0
Sangiovese,2011,5,2,5,6,2,5,0.0,17.0,0.0,3.0,0.0
Sangiovese,2011,6,2,5,6,1,5,0.0,32.0,440.0,4.0,10.0
Sangiovese,2011,#,#,#,6,2,5,41695.0,1238.0,320790.0,9.0,170.0
Sangiovese,2011,6,2,5,6,2,4,0.0,19.0,250.0,2.0,10.0
Sangiovese,2011,6,2,4,6,2,5,0.0,17.0,0.0,3.0,0.0
Sangiovese,2011,6,2,5,6,2,5,0.0,32.0,440.0,4.0,10.0
Sangiovese,2011,#,#,#,6,2,5,41695.0,1238.0,320790.0,9.0,170.0
Sangiovese,2011,6,2,5,6,2,5,0.0,19.0,250.0,2.0,10.0
Sangiovese,2011,6,2,5,7,2,5,0.0,17.0,0.0,3.0,0.0
Sangiovese,2011,#,#,#,5,2,4,41695.0,1238.0,320790.0,9.0,170.0
Sangiovese,2011,5,2,4,6,2,5,0.0,19.0,250.0,2.0,10.0
Sangiovese,2011,6,2,5,6,2,5,0.0,17.0,0.0,3.0,0.0
Sangiovese,2011,#,#,#,6,2,4,41695.0,1238.0,320790.0,9.0,170.0
Sangiovese,2011,6,2,4,6,2,4,0.0,19.0,250.0,2.0,10.0
Sangiovese,2011,6,2,4,6,2,4,0.0,17.0,0.0,3.0,0.0
Sangiovese,2011,6,2,4,6,2,5,0.0,32.0,440.0,4.0,10.0
Sangiovese,2011,#,#,#,6,2,5,41695.0,1238.0,320790.0,9.0,170.0
Sangiovese,2011,6,2,5,6,2,5,0.0,19.0,250.0,2.0,10.0
Sangiovese,2011,6,2,5,6,2,5,0.0,17.0,0.0,3.0,0.0
Sangiovese,2011,#,#,#,5,2,5,41695.0,1238.0,320790.0,9.0,170.0
Sangiovese,2011,5,2,5,5,2,5,0.0,19.0,250.0,2.0,10.0
Sangiovese,2011,5,2,5,5,1,5,0.0,17.0,0.0,3.0,0.0
Sangiovese,2011,#,#,#,5,2,5,41695.0,1238.0,320790.0,9.0,170.0
Sangiovese,2011,5,2,5,5,2,5,0.0,19.0,250.0,2.0,10.0
Sangiovese,2011,5,2,5,6,1,5,0.0,17.0,0.0,3.0,0.0
Sangiovese,2011,6,1,5,6,1,5,0.0,32.0,440.0,4.0,10.0
Sangiovese,2014,#,#,#,3,4,4,4609.0,1160.0,152446.0,8.0,100.0
Sangiovese,2014,3,4,4,4,3,4,0.0,99.0,0.0,17.0,0.0
Sangiovese,2014,4,3,4,4,3,4,154.0,58.0,438.0,10.0,6.0
Sangiovese,2014,4,3,4,5,2,5,53.0,41.0,0.0,8.0,0.0
Sangiovese,2014,5,2,5,5,2,5,0.0,101.0,1204.0,14.0,9.0
Sangiovese,2014,#,#,#,4,3,4,4609.0,1160.0,152446.0,8.0,100.0
Sangiovese,2014,4,3,4,5,3,4,0.0,99.0,0.0,17.0,0.0
Sangiovese,2014,5,3,4,5,2,5,154.0,58.0,438.0,10.0,6.0
Sangiovese,2014,5,2,5,5,2,5,53.0,41.0,0.0,8.0,0.0
Sangiovese,2014,5,2,5,5,2,5,0.0,101.0,1204.0,14.0,9.0
Sangiovese,2014,#,#,#,4,4,4,4609.0,1160.0,152446.0,8.0,100.0
Sangiovese,2014,4,4,4,4,3,4,0.0,99.0,0.0,17.0,0.0
Sangiovese,2014,4,3,4,5,2,5,154.0,58.0,438.0,10.0,6.0
Sangiovese,2014,5,2,5,5,2,5,53.0,41.0,0.0,8.0,0.0
Sangiovese,2014,5,2,5,5,2,5,0.0,101.0,1204.0,14.0,9.0
Sangiovese,2014,#,#,#,3,4,4,4609.0,1160.0,152446.0,8.0,100.0
Sangiovese,2014,3,4,4,4,3,4,0.0,99.0,0.0,17.0,0.0
Sangiovese,2014,4,3,4,4,3,4,154.0,58.0,438.0,10.0,6.0
Sangiovese,2014,4,3,4,4,3,5,53.0,41.0,0.0,8.0,0.0
Sangiovese,2014,4,3,5,5,2,5,0.0,101.0,1204.0,14.0,9.0
Sangiovese,2014,#,#,#,3,4,4,4609.0,1160.0,152446.0,8.0,100.0
Sangiovese,2014,3,4,4,4,3,4,0.0,99.0,0.0,17.0,0.0
Sangiovese,2014,4,3,4,4,3,4,154.0,58.0,438.0,10.0,6.0
Sangiovese,2014,4,3,4,5,3,4,53.0,41.0,0.0,8.0,0.0
Sangiovese,2014,5,3,4,5,4,5,0.0,101.0,1204.0,14.0,9.0
Sangiovese,2014,#,#,#,3,4,4,4609.0,1160.0,152446.0,8.0,100.0
Sangiovese,2014,3,4,4,4,3,4,0.0,99.0,0.0,17.0,0.0
Sangiovese,2014,4,3,4,4,2,4,154.0,58.0,438.0,10.0,6.0
Sangiovese,2014,4,2,4,5,2,5,53.0,41.0,0.0,8.0,0.0
Sangiovese,2014,5,2,5,5,2,5,0.0,101.0,1204.0,14.0,9.0
Sangiovese,2014,#,#,#,4,3,4,4609.0,1160.0,152446.0,8.0,100.0
Sangiovese,2014,4,3,4,4,3,4,0.0,99.0,0.0,17.0,0.0
Sangiovese,2014,4,3,4,4,2,4,154.0,58.0,438.0,10.0,6.0
Sangiovese,2014,4,2,4,4,2,5,53.0,41.0,0.0,8.0,0.0
Sangiovese,2014,#,#,#,3,4,4,4609.0,1160.0,152446.0,8.0,100.0
Sangiovese,2014,3,4,4,4,3,4,0.0,99.0,0.0,17.0,0.0
Sangiovese,2014,4,3,4,4,2,5,154.0,58.0,438.0,10.0,6.0
Sangiovese,2014,4,2,5,4,2,5,53.0,41.0,0.0,8.0,0.0
Sangiovese,2014,4,2,5,5,2,5,0.0,101.0,1204.0,14.0,9.0
Syrah,2003,#,#,#,6,1,6,94937.0,2464.0,741484.0,16.0,218.0
Syrah,2003,6,1,6,6,1,6,89.0,111.0,127.0,13.0,1.0
Syrah,2004,#,#,#,4,3,5,111946.0,1923.0,1020822.0,15.0,359.0
Syrah,2004,4,3,5,5,2,5,0.0,124.0,0.0,15.0,0.0
Syrah,2004,5,2,5,6,2,5,0.0,126.0,1704.0,17.0,10.0
Syrah,2005,#,#,#,4,2,5,86260.0,1903.0,681130.0,15.0,244.0
Syrah,2005,4,2,5,5,2,5,0.0,115.0,2341.0,12.0,14.0
Syrah,2005,5,2,5,5,2,5,0.0,102.0,829.0,15.0,7.0
Syrah,2005,5,2,5,6,1,5,67.0,70.0,3786.0,12.0,35.0
Syrah,2006,#,#,#,6,2,5,153029.0,2115.0,801781.0,16.0,265.0
Syrah,2006,6,2,5,7,1,5,0.0,110.0,0.0,19.0,0.0
Syrah,2007,#,#,#,5,2,5,100796.0,1999.0,562764.0,17.0,201.0
Syrah,2007,5,2,5,6,2,5,0.0,111.0,3207.0,14.0,21.0
Syrah,2007,6,2,5,6,2,6,0.0,110.0,582.0,14.0,5.0
Syrah,2010,#,#,#,6,2,5,54368.0,1718.0,1044030.0,12.0,390.0
Syrah,2010,6,2,5,7,2,5,321.0,91.0,1330.0,16.0,10.0
Syrah,2010,7,2,5,7,2,5,0.0,75.0,1160.0,10.0,10.0
Syrah,2010,7,2,5,7,1,5,0.0,72.0,3450.0,9.0,30.0
Trebbiano,2003,#,#,#,3,2,5,94937.0,2464.0,741484.0,16.0,218.0
Trebbiano,2003,3,2,5,3,1,5,89.0,111.0,127.0,13.0,1.0
Trebbiano,2003,3,1,5,4,1,5,56.0,65.0,1330.0,10.0,13.0
Trebbiano,2003,4,1,5,4,1,5,261.0,90.0,139.0,13.0,1.0
Trebbiano,2004,#,#,#,3,3,5,111946.0,1923.0,1020822.0,15.0,359.0
Trebbiano,2004,3,3,5,4,2,5,0.0,124.0,0.0,15.0,0.0
Trebbiano,2004,4,2,5,4,2,5,0.0,126.0,1704.0,17.0,10.0
Trebbiano,2004,4,2,5,4,1,5,0.0,70.0,6626.0,9.0,60.0
Trebbiano,2004,4,1,5,5,1,5,648.0,96.0,2057.0,13.0,13.0
Trebbiano,2005,#,#,#,2,5,4,86260.0,1903.0,681130.0,15.0,244.0
Trebbiano,2005,2,5,4,3,4,4,0.0,115.0,2341.0,12.0,14.0
Trebbiano,2005,3,4,4,4,3,5,0.0,102.0,829.0,15.0,7.0
Trebbiano,2005,4,3,5,3,3,5,67.0,70.0,3786.0,12.0,35.0
Trebbiano,2005,3,3,5,5,2,5,0.0,99.0,4269.0,13.0,28.0
Trebbiano,2005,5,2,5,4,2,5,176.0,42.0,0.0,12.0,0.0
Trebbiano,2006,#,#,#,3,4,4,135164.0,2004.0,711516.0,16.0,248.0
Trebbiano,2006,3,4,4,3,3,4,552.0,112.0,2656.0,18.0,18.0
Trebbiano,2006,3,3,4,4,2,5,0.0,110.0,0.0,19.0,0.0
Trebbiano,2006,4,2,5,5,2,5,98.0,100.0,16213.0,13.0,107.0
Trebbiano,2007,#,#,#,4,4,4,100796.0,1999.0,562764.0,17.0,201.0
Trebbiano,2007,4,4,4,4,3,5,0.0,111.0,3207.0,14.0,21.0
Trebbiano,2007,4,3,5,5,2,5,0.0,110.0,582.0,14.0,5.0
Trebbiano,2007,5,2,5,6,2,5,570.0,80.0,1537.0,17.0,13.0
Trebbiano,2010,#,#,#,3,4,4,54368.0,1718.0,1044030.0,12.0,390.0
Trebbiano,2010,3,4,4,3,3,4,321.0,91.0,1330.0,16.0,10.0
Trebbiano,2010,3,3,4,3,3,4,0.0,75.0,1160.0,10.0,10.0
Trebbiano,2010,3,3,4,4,3,4,0.0,72.0,3450.0,9.0,30.0
Trebbiano,2010,4,3,4,5,2,5,225.0,58.0,2910.0,11.0,30.0
Trebbiano,2010,5,2,5,5,2,5,210.0,49.0,2940.0,10.0,30.0
Trebbiano,2011,#,#,#,4,2,4,41695.0,1238.0,320790.0,9.0,170.0
Trebbiano,2011,4,2,4,4,2,4,0.0,19.0,250.0,2.0,10.0
Trebbiano,2011,4,2,4,4,2,4,0.0,17.0,0.0,3.0,0.0
Trebbiano,2011,4,2,4,5,1,5,0.0,32.0,440.0,4.0,10.0
Trebbiano,2014,#,#,#,1,7,4,4609.0,1160.0,152446.0,8.0,100.0
Trebbiano,2014,1,7,4,2,5,4,0.0,99.0,0.0,17.0,0.0
Trebbiano,2014,2,5,4,3,5,4,154.0,58.0,438.0,10.0,6.0
Trebbiano,2014,3,5,4,3,4,4,53.0,41.0,0.0,8.0,0.0
Trebbiano,2014,3,4,4,4,3,4,0.0,101.0,1204.0,14.0,9.0
